Sol	Hybrid Local Solar Time	SCLK	UTC	Solar longitude (deg)	Solar azimuth (deg)	Solar elevation (deg)	Sun distance (AU)
1830	1830:10:44:24	288819862	2009-02-25 07.23.42	216,40	0,11	89,89	1,4026
1831	1831:10:44:43	288908657	2009-02-26 08.03.36	217,03	0,12	89,88	1,4018
1832	1832:10:45:00	288997452	2009-02-27 08.43.29	217,66	0,34	89,66	1,4011
1833	1833:10:45:19	289086248	2009-02-28 09.23.23	218,30	0,56	89,44	1,4003
1834	1834:10:45:38	289175044	2009-03-01 10.03.19	218,93	0,78	89,22	1,3996
1835	1835:10:45:58	289263815	2009-03-02 10.43.14	219,57	0,99	89,01	1,3989
1836	1836:10:46:18	289352612	2009-03-03 11.23.10	220,20	1,21	88,79	1,3982
1837	1837:10:46:39	289441409	2009-03-04 12.03.07	220,84	1,43	88,57	1,3975
1838	1838:10:46:59	289530206	2009-03-05 12.43.03	221,48	1,64	88,36	1,3969
1839	1839:10:47:21	289619005	2009-03-06 13.23.01	222,12	1,85	88,15	1,3962
1840	1840:10:47:44	289707803	2009-03-07 14.02.59	222,76	2,06	87,94	1,3956
1841	1841:10:48:05	289796602	2009-03-08 14.42.56	223,40	2,27	87,73	1,3949
1842	1842:10:48:29	289885401	2009-03-09 15.22.56	224,04	2,47	87,53	1,3943
1843	1843:10:48:52	289974201	2009-03-10 16.02.55	224,68	2,68	87,32	1,3937
1844	1844:10:49:16	290063001	2009-03-11 16.42.55	225,32	2,88	87,12	1,3931
1845	1845:10:49:40	290151803	2009-03-12 17.22.55	225,96	3,08	86,92	1,3925
1846	1846:10:50:05	290240604	2009-03-13 18.02.56	226,60	3,28	86,72	1,3920
1847	1847:10:50:30	290329406	2009-03-14 18.42.57	227,24	3,48	86,52	1,3914
1848	1848:10:50:56	290418208	2009-03-15 19.22.59	227,89	3,67	86,33	1,3909
1849	1849:10:51:22	290507011	2009-03-16 20.03.00	228,53	3,86	86,14	1,3904
1850	1850:10:51:49	290595814	2009-03-17 20.43.04	229,18	4,05	85,95	1,3899
1851	1851:10:52:16	290684618	2009-03-18 21.23.06	229,82	4,24	85,76	1,3894
1852	1852:10:52:43	290773422	2009-03-19 22.03.10	230,47	4,43	85,57	1,3889
1853	1853:10:53:12	290862227	2009-03-20 22.43.14	231,11	4,61	85,39	1,3884
1854	1854:10:53:40	290951033	2009-03-21 23.23.19	231,76	4,79	85,21	1,3880
1855	1855:10:54:09	291039839	2009-03-23 00.03.24	232,40	4,97	85,03	1,3875
1856	1856:10:54:38	291128644	2009-03-24 00.43.29	233,05	5,15	84,85	1,3871
1857	1857:10:55:08	291217451	2009-03-25 01.23.35	233,70	5,33	84,67	1,3867
1858	1858:10:55:39	291306258	2009-03-26 02.03.41	234,35	5,50	84,50	1,3863
1859	1859:10:56:09	291395066	2009-03-27 02.43.48	234,99	5,67	84,33	1,3859
1860	1860:10:56:41	291483873	2009-03-28 03.23.56	235,64	5,84	84,16	1,3856
1861	1861:10:57:12	291572682	2009-03-29 04.04.03	236,29	6,00	84,00	1,3852
1862	1862:10:57:44	291661491	2009-03-30 04.44.11	236,94	6,16	83,84	1,3849
1863	1863:10:58:16	291750300	2009-03-31 05.24.20	237,59	6,32	83,68	1,3846
1864	1864:10:58:50	291839110	2009-04-01 06.04.30	238,24	6,48	83,52	1,3843
1865	1865:10:59:22	291927920	2009-04-02 06.44.38	238,89	6,64	83,36	1,3840
1866	1866:10:59:57	292016730	2009-04-03 07.24.49	239,54	6,79	83,21	1,3837
1867	1867:11:00:31	292105541	2009-04-04 08.04.59	240,19	6,94	83,06	1,3834
1868	1868:11:01:05	292194353	2009-04-05 08.45.09	240,84	7,08	82,92	1,3832
1869	1869:11:01:40	292283165	2009-04-06 09.25.20	241,49	7,23	82,77	1,3830
1870	1870:11:02:15	292371977	2009-04-07 10.05.32	242,14	7,37	82,63	1,3828
1871	1871:11:02:51	292460790	2009-04-08 10.45.44	242,79	7,51	82,49	1,3826
1872	1872:11:03:27	292549603	2009-04-09 11.25.57	243,45	7,64	82,36	1,3824
1873	1873:11:04:04	292638416	2009-04-10 12.06.09	244,10	7,78	82,22	1,3822
1874	1874:11:04:40	292727230	2009-04-11 12.46.22	244,75	7,91	82,09	1,3820
1875	1875:11:05:17	292816044	2009-04-12 13.26.35	245,40	8,03	81,97	1,3819
1876	1876:11:05:55	292904858	2009-04-13 14.06.49	246,05	8,16	81,84	1,3818
1877	1877:11:06:32	292993672	2009-04-14 14.47.03	246,70	8,28	81,72	1,3817
1878	1878:11:07:11	293082487	2009-04-15 15.27.18	247,36	8,40	81,60	1,3816
1879	1879:11:07:49	293171303	2009-04-16 16.07.32	248,01	8,51	81,49	1,3815
1880	1880:11:08:28	293260118	2009-04-17 16.47.47	248,66	8,62	81,38	1,3814
1881	1881:11:09:06	293348934	2009-04-18 17.28.02	249,31	8,73	81,27	1,3814
1882	1882:11:09:46	293437751	2009-04-19 18.08.18	249,97	8,84	81,16	1,3814
1883	1883:11:10:26	293526567	2009-04-20 18.48.34	250,62	8,94	81,06	1,3813
1884	1884:11:11:05	293615384	2009-04-21 19.28.50	251,27	9,04	80,96	1,3813
1885	1885:11:11:46	293704202	2009-04-22 20.09.07	251,92	9,13	80,87	1,3814
1886	1886:11:12:26	293793019	2009-04-23 20.49.24	252,58	9,23	80,77	1,3814
1887	1887:11:13:07	293881837	2009-04-24 21.29.41	253,23	9,31	80,69	1,3814
1888	1888:11:13:47	293970655	2009-04-25 22.09.57	253,88	9,40	80,60	1,3815
1889	1889:11:14:28	294059473	2009-04-26 22.50.14	254,53	9,48	80,52	1,3816
1890	1890:11:15:09	294148291	2009-04-27 23.30.32	255,19	9,56	80,44	1,3816
1891	1891:11:15:50	294237109	2009-04-29 00.10.49	255,84	9,64	80,36	1,3818
1892	1892:11:16:32	294325928	2009-04-30 00.51.07	256,49	9,71	80,29	1,3819
1893	1893:11:17:14	294414746	2009-05-01 01.31.26	257,14	9,78	80,22	1,3820
1894	1894:11:17:56	294503565	2009-05-02 02.11.44	257,79	9,85	80,15	1,3822
1895	1895:11:18:37	294592384	2009-05-03 02.52.02	258,45	9,91	80,09	1,3823
1896	1896:11:19:20	294681203	2009-05-04 03.32.21	259,10	9,97	80,03	1,3825
1897	1897:11:20:01	294770022	2009-05-05 04.12.39	259,75	10,03	79,97	1,3827
1898	1898:11:20:44	294858842	2009-05-06 04.52.58	260,40	10,08	79,92	1,3829
1899	1899:11:21:26	294947661	2009-05-07 05.33.17	261,05	10,13	79,87	1,3831
1900	1900:11:22:09	295036481	2009-05-08 06.13.36	261,70	10,17	79,83	1,3834
1901	1901:11:22:52	295125301	2009-05-09 06.53.55	262,35	10,22	79,78	1,3836
1902	1902:11:23:34	295214120	2009-05-10 07.34.14	263,00	10,26	79,74	1,3839
1903	1903:11:24:17	295302940	2009-05-11 08.14.33	263,65	10,29	79,71	1,3842
1904	1904:11:24:59	295391760	2009-05-12 08.54.52	264,30	10,32	79,68	1,3845
1905	1905:11:25:42	295480579	2009-05-13 09.35.11	264,95	10,35	79,65	1,3848
1906	1906:11:26:24	295569399	2009-05-14 10.15.30	265,60	10,38	79,62	1,3852
1907	1907:11:27:07	295658219	2009-05-15 10.55.49	266,25	10,40	79,60	1,3855
1908	1908:11:27:50	295747038	2009-05-16 11.36.08	266,90	10,42	79,58	1,3859
1909	1909:11:28:32	295835858	2009-05-17 12.16.27	267,55	10,43	79,57	1,3862
1910	1910:11:29:15	295924678	2009-05-18 12.56.46	268,20	10,44	79,56	1,3866
1911	1911:11:29:57	296013498	2009-05-19 13.37.05	268,84	10,45	79,55	1,3870
1912	1912:11:30:40	296102317	2009-05-20 14.17.24	269,49	10,45	79,55	1,3874
1913	1913:11:31:21	296191136	2009-05-21 14.57.42	270,14	10,46	79,54	1,3879
1914	1914:11:32:04	296279955	2009-05-22 15.38.01	270,78	10,45	79,55	1,3883
1915	1915:11:32:45	296368774	2009-05-23 16.18.18	271,43	10,45	79,55	1,3888
1916	1916:11:33:28	296457593	2009-05-24 16.58.37	272,07	10,44	79,56	1,3893
1917	1917:11:34:10	296546412	2009-05-25 17.38.55	272,72	10,43	79,57	1,3898
1918	1918:11:34:51	296635230	2009-05-26 18.19.13	273,36	10,41	79,59	1,3903
1919	1919:11:35:33	296724049	2009-05-27 18.59.31	274,01	10,39	79,61	1,3908
1920	1920:11:36:13	296812867	2009-05-28 19.39.48	274,65	10,37	79,63	1,3913
1921	1921:11:36:55	296901685	2009-05-29 20.20.06	275,29	10,34	79,66	1,3919
1922	1922:11:37:35	296990503	2009-05-30 21.00.23	275,94	10,31	79,69	1,3924
1923	1923:11:38:16	297079320	2009-05-31 21.40.40	276,58	10,28	79,72	1,3930
1924	1924:11:38:55	297168138	2009-06-01 22.20.56	277,22	10,24	79,76	1,3936
1925	1925:11:39:36	297256955	2009-06-02 23.01.13	277,86	10,20	79,80	1,3942
1926	1926:11:40:16	297345772	2009-06-03 23.41.29	278,50	10,16	79,84	1,3948
1927	1927:11:40:55	297434589	2009-06-05 00.21.45	279,14	10,11	79,89	1,3954
1928	1928:11:41:35	297523405	2009-06-06 01.02.00	279,78	10,06	79,94	1,3961
1929	1929:11:42:13	297612221	2009-06-07 01.42.15	280,42	10,01	79,99	1,3967
1930	1930:11:42:52	297701037	2009-06-08 02.22.30	281,06	9,96	80,04	1,3974
1931	1931:11:43:30	297789852	2009-06-09 03.02.45	281,69	9,90	80,10	1,3981
1932	1932:11:44:08	297878667	2009-06-10 03.42.59	282,33	9,84	80,16	1,3988
1933	1933:11:44:47	297967480	2009-06-11 04.23.14	282,97	9,77	80,23	1,3995
1934	1934:11:45:23	298056295	2009-06-12 05.03.27	283,60	9,70	80,30	1,4002
1935	1935:11:46:01	298145109	2009-06-13 05.43.40	284,24	9,63	80,37	1,4009
1936	1936:11:46:37	298233922	2009-06-14 06.23.53	284,87	9,56	80,44	1,4016
1937	1937:11:47:13	298322736	2009-06-15 07.04.05	285,50	9,48	80,52	1,4024
1938	1938:11:47:49	298411548	2009-06-16 07.44.18	286,14	9,40	80,60	1,4032
1939	1939:11:48:25	298500361	2009-06-17 08.24.30	286,77	9,31	80,69	1,4039
1940	1940:11:48:59	298589173	2009-06-18 09.04.40	287,40	9,23	80,77	1,4047
1941	1941:11:49:34	298677984	2009-06-19 09.44.51	288,03	9,14	80,86	1,4055
1942	1942:11:50:09	298766796	2009-06-20 10.25.02	288,66	9,05	80,95	1,4064
1943	1943:11:50:42	298855606	2009-06-21 11.05.12	289,29	8,95	81,05	1,4072
1944	1944:11:51:16	298944416	2009-06-22 11.45.21	289,92	8,85	81,15	1,4080
1945	1945:11:51:48	299033226	2009-06-23 12.25.30	290,55	8,75	81,25	1,4089
1946	1946:11:52:21	299122035	2009-06-24 13.05.39	291,17	8,65	81,35	1,4097
1947	1947:11:52:52	299210844	2009-06-25 13.45.46	291,80	8,54	81,46	1,4106
1948	1948:11:53:24	299299653	2009-06-26 14.25.54	292,42	8,43	81,57	1,4115
1949	1949:11:53:55	299388460	2009-06-27 15.06.02	293,05	8,32	81,68	1,4124
1950	1950:11:54:26	299477267	2009-06-28 15.46.08	293,67	8,21	81,79	1,4133
1951	1951:11:54:56	299566074	2009-06-29 16.26.14	294,29	8,09	81,91	1,4142
1952	1952:11:55:26	299654881	2009-06-30 17.06.21	294,92	7,97	82,03	1,4151
1953	1953:11:55:55	299743686	2009-07-01 17.46.25	295,54	7,85	82,15	1,4161
1954	1954:11:56:23	299832492	2009-07-02 18.26.30	296,16	7,72	82,28	1,4170
1955	1955:11:56:52	299921297	2009-07-03 19.06.34	296,78	7,60	82,40	1,4180
1956	1956:11:57:19	300010102	2009-07-04 19.46.38	297,40	7,47	82,53	1,4189
1957	1957:11:57:46	300098905	2009-07-05 20.26.40	298,02	7,34	82,66	1,4199
1958	1958:11:58:13	300187708	2009-07-06 21.06.44	298,63	7,20	82,80	1,4209
1959	1959:11:58:39	300276512	2009-07-07 21.46.45	299,25	7,06	82,94	1,4219
1960	1960:11:59:05	300365313	2009-07-08 22.26.47	299,86	6,93	83,07	1,4229
1961	1961:11:59:30	300454115	2009-07-09 23.06.48	300,48	6,78	83,22	1,4239
1962	1962:11:59:55	300542916	2009-07-10 23.46.49	301,09	6,64	83,36	1,4250
1963	1963:12:00:18	300631717	2009-07-12 00.26.48	301,71	6,49	83,51	1,4260
1964	1964:12:00:42	300720517	2009-07-13 01.06.48	302,32	6,35	83,65	1,4270
1965	1965:12:01:05	300809230	2009-07-14 01.46.47	302,93	6,20	83,80	1,4281
1966	1966:12:01:27	300898028	2009-07-15 02.26.45	303,54	6,04	83,96	1,4292
1967	1967:12:01:49	300986825	2009-07-16 03.06.43	304,15	5,89	84,11	1,4302
1968	1968:12:02:11	301075622	2009-07-17 03.46.41	304,76	5,73	84,27	1,4313
1969	1969:12:02:32	301164418	2009-07-18 04.26.37	305,36	5,58	84,42	1,4324
1970	1970:12:02:52	301253213	2009-07-19 05.06.33	305,97	5,41	84,59	1,4335
1971	1971:12:03:12	301342009	2009-07-20 05.46.29	306,57	5,25	84,75	1,4346
1972	1972:12:03:30	301430803	2009-07-21 06.26.23	307,18	5,09	84,91	1,4357
1973	1973:12:03:50	301519597	2009-07-22 07.06.18	307,78	4,92	85,08	1,4368
1974	1974:12:04:07	301608390	2009-07-23 07.46.11	308,38	4,75	85,25	1,4379
1975	1975:12:04:25	301697183	2009-07-24 08.26.05	308,98	4,58	85,42	1,4391
1976	1976:12:04:42	301785976	2009-07-25 09.05.58	309,59	4,41	85,59	1,4402
1977	1977:12:04:59	301874767	2009-07-26 09.45.50	310,19	4,24	85,76	1,4414
1978	1978:12:05:15	301963558	2009-07-27 10.25.42	310,78	4,06	85,94	1,4425
1979	1979:12:05:30	302052350	2009-07-28 11.05.33	311,38	3,89	86,11	1,4437
1980	1980:12:05:45	302141139	2009-07-29 11.45.23	311,98	3,71	86,29	1,4449
1981	1981:12:05:59	302229929	2009-07-30 12.25.13	312,58	3,53	86,47	1,4460
1982	1982:12:06:14	302318718	2009-07-31 13.05.03	313,17	3,35	86,65	1,4472
1983	1983:12:06:26	302407506	2009-08-01 13.44.51	313,76	3,17	86,83	1,4484
1984	1984:12:06:40	302496294	2009-08-02 14.24.41	314,36	2,98	87,02	1,4496
1985	1985:12:06:51	302585081	2009-08-03 15.04.28	314,95	2,80	87,20	1,4508
1986	1986:12:07:03	302673868	2009-08-04 15.44.15	315,54	2,61	87,39	1,4520
1987	1987:12:07:15	302762655	2009-08-05 16.24.02	316,13	2,42	87,58	1,4532
1988	1988:12:07:25	302851441	2009-08-06 17.03.48	316,72	2,23	87,77	1,4545
1989	1989:12:07:36	302940226	2009-08-07 17.43.34	317,31	2,04	87,96	1,4557
1990	1990:12:07:45	303029011	2009-08-08 18.23.19	317,89	1,85	88,15	1,4569
1991	1991:12:07:55	303117795	2009-08-09 19.03.04	318,48	1,65	88,35	1,4582
1992	1992:12:08:03	303206578	2009-08-10 19.42.48	319,06	1,46	88,54	1,4594
1993	1993:12:08:11	303295361	2009-08-11 20.22.31	319,65	1,26	88,74	1,4607
1994	1994:12:08:18	303384144	2009-08-12 21.02.14	320,23	1,06	88,94	1,4619
1995	1995:12:08:26	303472926	2009-08-13 21.41.57	320,81	0,87	89,13	1,4632
1996	1996:12:08:33	303561708	2009-08-14 22.21.39	321,39	0,67	89,33	1,4644
1997	1997:12:08:39	303650488	2009-08-15 23.01.21	321,97	0,46	89,54	1,4657
1998	1998:12:08:45	303739269	2009-08-16 23.41.02	322,55	0,26	89,74	1,4670
1999	1999:12:08:49	303828049	2009-08-18 00.20.42	323,13	0,06	89,94	1,4682
2000	2000:12:08:54	303916828	2009-08-19 01.00.22	323,71	0,14	89,86	1,4695
2001	2001:12:08:58	304005608	2009-08-20 01.40.01	324,28	0,35	89,65	1,4708
2002	2002:12:09:02	304094386	2009-08-21 02.19.40	324,86	0,55	89,45	1,4721
2003	2003:12:09:05	304183164	2009-08-22 02.59.19	325,43	0,76	89,24	1,4734
2004	2004:12:09:08	304271942	2009-08-23 03.38.57	326,00	0,97	89,03	1,4747
2005	2005:12:09:10	304360719	2009-08-24 04.18.35	326,58	1,18	88,82	1,4760
2006	2006:12:09:12	304449495	2009-08-25 04.58.11	327,15	1,39	88,61	1,4773
2007	2007:12:09:14	304538272	2009-08-26 05.37.48	327,72	1,60	88,40	1,4786
2008	2008:12:09:14	304627048	2009-08-27 06.17.24	328,29	1,81	88,19	1,4799
2009	2009:12:09:15	304715823	2009-08-28 06.57.00	328,85	2,02	87,98	1,4812
2010	2010:12:09:15	304804597	2009-08-29 07.36.36	329,42	2,23	87,77	1,4825
2011	2011:12:09:15	304893372	2009-08-30 08.16.10	329,98	2,44	87,56	1,4838
2012	2012:12:09:13	304982146	2009-08-31 08.55.44	330,55	2,66	87,34	1,4852
2013	2013:12:09:12	305070920	2009-09-01 09.35.18	331,11	2,87	87,13	1,4865
2014	2014:12:09:10	305159692	2009-09-02 10.14.52	331,68	3,09	86,91	1,4878
2015	2015:12:09:08	305248465	2009-09-03 10.54.24	332,24	3,30	86,70	1,4891
2016	2016:12:09:06	305337237	2009-09-04 11.33.57	332,80	3,52	86,48	1,4905
2017	2017:12:09:03	305426008	2009-09-05 12.13.30	333,36	3,73	86,27	1,4918
2018	2018:12:09:00	305514780	2009-09-06 12.53.02	333,92	3,95	86,05	1,4931
2019	2019:12:08:56	305603551	2009-09-07 13.32.33	334,48	4,17	85,83	1,4945
2020	2020:12:08:52	305692321	2009-09-08 14.12.04	335,03	4,39	85,61	1,4958
2021	2021:12:08:47	305781091	2009-09-09 14.51.35	335,59	4,60	85,40	1,4971
2022	2022:12:08:42	305869861	2009-09-10 15.31.04	336,14	4,82	85,18	1,4985
2023	2023:12:08:36	305958630	2009-09-11 16.10.34	336,70	5,04	84,96	1,4998
2024	2024:12:08:31	306047399	2009-09-12 16.50.04	337,25	5,26	84,74	1,5011
2025	2025:12:08:24	306136167	2009-09-13 17.29.32	337,80	5,48	84,52	1,5025
2026	2026:12:08:18	306224935	2009-09-14 18.09.01	338,35	5,70	84,30	1,5038
2027	2027:12:08:12	306313704	2009-09-15 18.48.29	338,90	5,92	84,08	1,5052
2028	2028:12:08:04	306402470	2009-09-16 19.27.57	339,45	6,14	83,86	1,5065
2029	2029:12:07:57	306491238	2009-09-17 20.07.25	340,00	6,37	83,63	1,5079
2030	2030:12:07:48	306580004	2009-09-18 20.46.51	340,55	6,59	83,41	1,5092
2031	2031:12:07:40	306668771	2009-09-19 21.26.18	341,09	6,81	83,19	1,5105
2032	2032:12:07:31	306757536	2009-09-20 22.05.44	341,64	7,03	82,97	1,5119
2033	2033:12:07:23	306846302	2009-09-21 22.45.11	342,18	7,25	82,75	1,5132
2034	2034:12:07:13	306935067	2009-09-22 23.24.36	342,72	7,47	82,53	1,5146
2035	2035:12:07:04	307023832	2009-09-24 00.04.02	343,27	7,70	82,30	1,5159
2036	2036:12:06:54	307112596	2009-09-25 00.43.26	343,81	7,92	82,08	1,5173
2037	2037:12:06:43	307201361	2009-09-26 01.22.51	344,35	8,14	81,86	1,5186
2038	2038:12:06:33	307290124	2009-09-27 02.02.15	344,89	8,36	81,64	1,5199
2039	2039:12:06:22	307378888	2009-09-28 02.41.40	345,42	8,59	81,41	1,5213
2040	2040:12:06:11	307467651	2009-09-29 03.21.03	345,96	8,81	81,19	1,5226
2041	2041:12:05:59	307556414	2009-09-30 04.00.27	346,50	9,03	80,97	1,5239
2042	2042:12:05:47	307645177	2009-10-01 04.39.49	347,03	9,26	80,74	1,5253
2043	2043:12:05:35	307733939	2009-10-02 05.19.13	347,57	9,48	80,52	1,5266
2044	2044:12:05:23	307822701	2009-10-03 05.58.35	348,10	9,70	80,30	1,5279
2045	2045:12:05:10	307911462	2009-10-04 06.37.58	348,63	9,92	80,08	1,5293
2046	2046:12:04:57	308000224	2009-10-05 07.17.19	349,16	10,15	79,85	1,5306
2047	2047:12:04:44	308088985	2009-10-06 07.56.41	349,70	10,37	79,63	1,5319
2048	2048:12:04:30	308177747	2009-10-07 08.36.02	350,23	10,59	79,41	1,5333
2049	2049:12:04:17	308266507	2009-10-08 09.15.23	350,75	10,82	79,18	1,5346
2050	2050:12:04:02	308355267	2009-10-09 09.54.44	351,28	11,04	78,96	1,5359
2051	2051:12:03:48	308444027	2009-10-10 10.34.04	351,81	11,26	78,74	1,5372
2052	2052:12:03:33	308532787	2009-10-11 11.13.25	352,33	11,48	78,52	1,5385
2053	2053:12:03:19	308621546	2009-10-12 11.52.45	352,86	11,70	78,30	1,5399
2054	2054:12:03:03	308710306	2009-10-13 12.32.04	353,38	11,93	78,07	1,5412
2055	2055:12:02:49	308799065	2009-10-14 13.11.25	353,91	12,15	77,85	1,5425
2056	2056:12:02:33	308887823	2009-10-15 13.50.44	354,43	12,37	77,63	1,5438
2057	2057:12:02:17	308976583	2009-10-16 14.30.02	354,95	12,59	77,41	1,5451
2058	2058:12:02:02	309065341	2009-10-17 15.09.22	355,47	12,81	77,19	1,5464
2059	2059:12:01:45	309154098	2009-10-18 15.48.40	355,99	13,03	76,97	1,5477
2060	2060:12:01:29	309242857	2009-10-19 16.27.58	356,51	13,25	76,75	1,5490
2061	2061:12:01:12	309331614	2009-10-20 17.07.17	357,03	13,47	76,53	1,5503
2062	2062:12:00:56	309420372	2009-10-21 17.46.35	357,55	13,69	76,31	1,5516
2063	2063:12:00:38	309509130	2009-10-22 18.25.52	358,06	13,91	76,09	1,5529
2064	2064:12:00:21	309597886	2009-10-23 19.05.10	358,58	14,13	75,87	1,5541
2065	2065:12:00:03	309686643	2009-10-24 19.44.27	359,09	14,35	75,65	1,5554
2066	2066:11:59:46	309775400	2009-10-25 20.23.44	359,61	14,57	75,43	1,5567
2067	2067:11:59:29	309864157	2009-10-26 21.03.02	0,12	14,79	75,21	1,5580
2068	2068:11:59:10	309952913	2009-10-27 21.42.18	0,63	15,01	74,99	1,5592
2069	2069:11:58:53	310041669	2009-10-28 22.21.35	1,14	15,23	74,77	1,5605
2070	2070:11:58:34	310130425	2009-10-29 23.00.52	1,65	15,44	74,56	1,5618
2071	2071:11:58:16	310219181	2009-10-30 23.40.08	2,16	15,66	74,34	1,5630
2072	2072:11:57:57	310307936	2009-11-01 00.19.24	2,67	15,88	74,12	1,5643
2073	2073:11:57:38	310396691	2009-11-02 00.58.39	3,18	16,09	73,91	1,5655
2074	2074:11:57:19	310485447	2009-11-03 01.37.56	3,69	16,31	73,69	1,5667
2075	2075:11:57:00	310574264	2009-11-04 02.17.11	4,20	16,52	73,48	1,5680
2076	2076:11:56:40	310663020	2009-11-05 02.56.26	4,70	16,74	73,26	1,5692
2077	2077:11:56:21	310751776	2009-11-06 03.35.41	5,21	16,95	73,05	1,5704
2078	2078:11:56:02	310840532	2009-11-07 04.14.57	5,71	17,17	72,83	1,5717
2079	2079:11:55:42	310929287	2009-11-08 04.54.12	6,21	17,38	72,62	1,5729
2080	2080:11:55:23	311018043	2009-11-09 05.33.27	6,72	17,59	72,41	1,5741
2081	2081:11:55:02	311106798	2009-11-10 06.12.41	7,22	17,80	72,20	1,5753
2082	2082:11:54:43	311195554	2009-11-11 06.51.57	7,72	18,02	71,98	1,5765
2083	2083:11:54:22	311284308	2009-11-12 07.31.11	8,22	18,23	71,77	1,5777
2084	2084:11:54:02	311373063	2009-11-13 08.10.25	8,72	18,44	71,56	1,5789
2085	2085:11:53:41	311461818	2009-11-14 08.49.39	9,22	18,65	71,35	1,5801
2086	2086:11:53:21	311550573	2009-11-15 09.28.54	9,72	18,86	71,14	1,5813
2087	2087:11:53:00	311639328	2009-11-16 10.08.08	10,21	19,07	70,93	1,5824
2088	2088:11:52:40	311728082	2009-11-17 10.47.22	10,71	19,28	70,72	1,5836
2089	2089:11:52:19	311816836	2009-11-18 11.26.35	11,21	19,48	70,52	1,5848
2090	2090:11:51:58	311905591	2009-11-19 12.05.49	11,70	19,69	70,31	1,5859
2091	2091:11:51:37	311994345	2009-11-20 12.45.03	12,19	19,90	70,10	1,5871
2092	2092:11:51:16	312083099	2009-11-21 13.24.17	12,69	20,10	69,90	1,5882
2093	2093:11:50:55	312171853	2009-11-22 14.03.30	13,18	20,31	69,69	1,5894
2094	2094:11:50:33	312260608	2009-11-23 14.42.43	13,67	20,51	69,49	1,5905
2095	2095:11:50:12	312349361	2009-11-24 15.21.57	14,17	20,72	69,28	1,5916
2096	2096:11:49:51	312438115	2009-11-25 16.01.11	14,66	20,92	69,08	1,5927
2097	2097:11:49:30	312526869	2009-11-26 16.40.24	15,15	21,12	68,88	1,5938
2098	2098:11:49:07	312615622	2009-11-27 17.19.36	15,64	21,33	68,67	1,5950
2099	2099:11:48:46	312704377	2009-11-28 17.58.49	16,13	21,53	68,47	1,5961
2100	2100:11:48:25	312793130	2009-11-29 18.38.03	16,61	21,73	68,27	1,5972
2101	2101:11:48:03	312881883	2009-11-30 19.17.15	17,10	21,93	68,07	1,5982
2102	2102:11:47:41	312970636	2009-12-01 19.56.28	17,59	22,13	67,87	1,5993
2103	2103:11:47:20	313059391	2009-12-02 20.35.42	18,07	22,33	67,67	1,6004
2104	2104:11:46:58	313148144	2009-12-03 21.14.54	18,56	22,52	67,48	1,6015
2105	2105:11:46:36	313236897	2009-12-04 21.54.07	19,04	22,72	67,28	1,6025
2106	2106:11:46:14	313325650	2009-12-05 22.33.20	19,53	22,92	67,08	1,6036
2107	2107:11:45:52	313414403	2009-12-06 23.12.32	20,01	23,11	66,89	1,6046
2108	2108:11:45:30	313503157	2009-12-07 23.51.45	20,50	23,31	66,69	1,6057
2109	2109:11:45:08	313591910	2009-12-09 00.30.58	20,98	23,50	66,50	1,6067
2110	2110:11:44:46	313680663	2009-12-10 01.10.10	21,46	23,70	66,30	1,6077
2111	2111:11:44:24	313769416	2009-12-11 01.49.23	21,94	23,89	66,11	1,6087
2112	2112:11:44:02	313858170	2009-12-12 02.28.36	22,42	24,08	65,92	1,6098
2113	2113:11:43:40	313946923	2009-12-13 03.07.48	22,90	24,27	65,73	1,6108
2114	2114:11:43:18	314035676	2009-12-14 03.47.01	23,38	24,46	65,54	1,6118
2115	2115:11:42:56	314124429	2009-12-15 04.26.13	23,86	24,65	65,35	1,6127
2116	2116:11:42:33	314213181	2009-12-16 05.05.25	24,34	24,84	65,16	1,6137
2117	2117:11:42:11	314301935	2009-12-17 05.44.38	24,81	25,03	64,97	1,6147
2118	2118:11:41:49	314390688	2009-12-18 06.23.50	25,29	25,22	64,78	1,6157
2119	2119:11:41:27	314479441	2009-12-19 07.03.03	25,77	25,40	64,60	1,6166
2120	2120:11:41:05	314568194	2009-12-20 07.42.16	26,24	25,59	64,41	1,6176
2121	2121:11:40:43	314656947	2009-12-21 08.21.28	26,72	25,77	64,23	1,6185
2122	2122:11:40:21	314745701	2009-12-22 09.00.41	27,19	25,96	64,04	1,6194
2123	2123:11:39:59	314834454	2009-12-23 09.39.54	27,67	26,14	63,86	1,6204
2124	2124:11:39:36	314923206	2009-12-24 10.19.05	28,14	26,32	63,68	1,6213
2125	2125:11:39:14	315011959	2009-12-25 10.58.18	28,61	26,50	63,50	1,6222
2126	2126:11:38:52	315100712	2009-12-26 11.37.30	29,09	26,68	63,32	1,6231
2127	2127:11:38:30	315189466	2009-12-27 12.16.43	29,56	26,86	63,14	1,6240
2128	2128:11:38:08	315278219	2009-12-28 12.55.56	30,03	27,04	62,96	1,6249
2129	2129:11:37:46	315366972	2009-12-29 13.35.08	30,50	27,22	62,78	1,6258
2130	2130:11:37:24	315455725	2009-12-30 14.14.21	30,97	27,39	62,61	1,6266
2131	2131:11:37:03	315544480	2009-12-31 14.53.35	31,44	27,57	62,43	1,6275
